,Unnamed: 0,pokedex_no,name,type1,type2,moves,hp,attack,defense,special-attack,special-defense,speed
49,0,200,misdreavus,ghost,,"[['headbutt', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['psybeam', 'psychic'], ['hyper-beam', 'normal'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['hypnosis', 'psychic'], ['night-shade', 'ghost'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['defense-curl', 'normal'], ['swift', 'normal'], ['dream-eater', 'psychic'], ['flash', 'normal'], ['psywave', 'psychic'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['zap-cannon', 'electric'], ['destiny-bond', 'ghost'], ['perish-song', 'normal'], ['icy-wind', 'ice'], ['endure', 'normal'], ['charm', 'fairy'], ['swagger', 'normal'], ['mean-look', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['heal-bell', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['future-sight', 'psychic'], ['uproar', 'normal'], ['torment', 'dark'], ['will-o-wisp', 'fire'], ['memento', 'dark'], ['facade', 'normal'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['magic-coat', 'psychic'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['grudge', 'ghost'], ['snatch', 'dark'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['astonish', 'ghost'], ['fake-tears', 'dark'], ['extrasensory', 'psychic'], ['aerial-ace', 'flying'], ['magical-leaf', 'grass'], ['calm-mind', 'psychic'], ['shock-wave', 'electric'], ['natural-gift', 'normal'], ['payback', 'dark'], ['embargo', 'dark'], ['me-first', 'normal'], ['sucker-punch', 'dark'], ['dark-pulse', 'dark'], ['power-gem', 'rock'], ['energy-ball', 'grass'], ['giga-impact', 'normal'], ['nasty-plot', 'dark'], ['shadow-sneak', 'ghost'], ['trick-room', 'psychic'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['charge-beam', 'electric'], ['ominous-wind', 'ghost'], ['wonder-room', 'psychic'], ['psyshock', 'psychic'], ['telekinesis', 'psychic'], ['magic-room', 'psychic'], ['foul-play', 'dark'], ['round', 'normal'], ['echoed-voice', 'normal'], ['stored-power', 'psychic'], ['ally-switch', 'psychic'], ['hex', 'ghost'], ['phantom-force', 'ghost'], ['draining-kiss', 'fairy'], ['confide', 'normal'], ['dazzling-gleam', 'fairy'], ['burning-jealousy', 'fire'], ['poltergeist', 'ghost'], ['tera-blast', 'normal'], ['snowscape', 'ice'], ['psychic-noise', 'psychic']]",60,60,60,85,85,85
50,1,201,unown,psychic,,"[['hidden-power', 'normal']]",48,72,48,72,48,48
51,2,202,wobbuffet,psychic,,"[['counter', 'fighting'], ['amnesia', 'psychic'], ['splash', 'normal'], ['destiny-bond', 'ghost'], ['charm', 'fairy'], ['safeguard', 'normal'], ['encore', 'normal'], ['mirror-coat', 'psychic']]",190,33,58,33,58,33
52,3,203,girafarig,normal,psychic,"[['razor-wind', 'normal'], ['stomp', 'normal'], ['double-kick', 'fighting'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['psybeam', 'psychic'], ['hyper-beam', 'normal'], ['low-kick', 'fighting'], ['strength', 'normal'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['earthquake', 'ground'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['agility', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['swift', 'normal'], ['amnesia', 'psychic'], ['dream-eater', 'psychic'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['mud-slap', 'ground'], ['zap-cannon', 'electric'], ['foresight', 'normal'], ['endure', 'normal'], ['swagger', 'normal'], ['mean-look', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['baton-pass', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['crunch', 'dark'], ['mirror-coat', 'psychic'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['future-sight', 'psychic'], ['rock-smash', 'fighting'], ['beat-up', 'dark'], ['uproar', 'normal'], ['facade', 'normal'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['wish', 'normal'], ['magic-coat', 'psychic'], ['recycle', 'normal'], ['endeavor', 'normal'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['astonish', 'ghost'], ['odor-sleuth', 'normal'], ['signal-beam', 'bug'], ['calm-mind', 'psychic'], ['shock-wave', 'electric'], ['gravity', 'psychic'], ['natural-gift', 'normal'], ['assurance', 'dark'], ['power-swap', 'psychic'], ['guard-swap', 'psychic'], ['sucker-punch', 'dark'], ['energy-ball', 'grass'], ['giga-impact', 'normal'], ['nasty-plot', 'dark'], ['zen-headbutt', 'psychic'], ['trick-room', 'psychic'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['charge-beam', 'electric'], ['double-hit', 'normal'], ['psyshock', 'psychic'], ['telekinesis', 'psychic'], ['foul-play', 'dark'], ['round', 'normal'], ['echoed-voice', 'normal'], ['stored-power', 'psychic'], ['ally-switch', 'psychic'], ['retaliate', 'normal'], ['bulldoze', 'ground'], ['work-up', 'normal'], ['confide', 'normal'], ['dazzling-gleam', 'fairy'], ['high-horsepower', 'ground'], ['psychic-terrain', 'psychic'], ['psychic-fangs', 'psychic'], ['stomping-tantrum', 'ground'], ['expanding-force', 'psychic'], ['tera-blast', 'normal'], ['trailblaze', 'grass'], ['twin-beam', 'psychic'], ['psychic-noise', 'psychic']]",70,80,65,90,65,85
53,4,204,pineco,bug,,"[['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['pin-missile', 'bug'], ['counter', 'fighting'], ['strength', 'normal'], ['solar-beam', 'grass'], ['string-shot', 'bug'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['bide', 'normal'], ['self-destruct', 'normal'], ['swift', 'normal'], ['explosion', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['flail', 'normal'], ['reversal', 'fighting'], ['protect', 'normal'], ['spikes', 'ground'], ['sandstorm', 'rock'], ['giga-drain', 'grass'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['rapid-spin', 'normal'], ['sweet-scent', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['helping-hand', 'normal'], ['revenge', 'fighting'], ['secret-power', 'normal'], ['rock-tomb', 'rock'], ['sand-tomb', 'ground'], ['iron-defense', 'steel'], ['rock-blast', 'rock'], ['gravity', 'psychic'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['payback', 'dark'], ['power-trick', 'psychic'], ['toxic-spikes', 'poison'], ['poison-jab', 'poison'], ['seed-bomb', 'grass'], ['bug-buzz', 'bug'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['bug-bite', 'bug'], ['venoshock', 'poison'], ['autotomize', 'steel'], ['round', 'normal'], ['struggle-bug', 'bug'], ['bulldoze', 'ground'], ['drill-run', 'ground'], ['confide', 'normal'], ['lunge', 'bug'], ['tera-blast', 'normal'], ['ice-spinner', 'ice'], ['pounce', 'bug']]",50,65,90,35,35,15
54,5,205,forretress,bug,steel,"[['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['hyper-beam', 'normal'], ['counter', 'fighting'], ['strength', 'normal'], ['solar-beam', 'grass'], ['string-shot', 'bug'], ['thunder-wave', 'electric'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['bide', 'normal'], ['self-destruct', 'normal'], ['swift', 'normal'], ['explosion', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['reversal', 'fighting'], ['protect', 'normal'], ['spikes', 'ground'], ['zap-cannon', 'electric'], ['sandstorm', 'rock'], ['giga-drain', 'grass'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['rapid-spin', 'normal'], ['sweet-scent', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['helping-hand', 'normal'], ['secret-power', 'normal'], ['rock-tomb', 'rock'], ['metal-sound', 'steel'], ['signal-beam', 'bug'], ['sand-tomb', 'ground'], ['iron-defense', 'steel'], ['block', 'normal'], ['rock-blast', 'rock'], ['gravity', 'psychic'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['payback', 'dark'], ['toxic-spikes', 'poison'], ['magnet-rise', 'electric'], ['rock-polish', 'rock'], ['poison-jab', 'poison'], ['seed-bomb', 'grass'], ['bug-buzz', 'bug'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['mirror-shot', 'steel'], ['flash-cannon', 'steel'], ['iron-head', 'steel'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['bug-bite', 'bug'], ['venoshock', 'poison'], ['autotomize', 'steel'], ['telekinesis', 'psychic'], ['heavy-slam', 'steel'], ['round', 'normal'], ['ally-switch', 'psychic'], ['volt-switch', 'electric'], ['struggle-bug', 'bug'], ['bulldoze', 'ground'], ['drill-run', 'ground'], ['confide', 'normal'], ['laser-focus', 'normal'], ['lunge', 'bug'], ['smart-strike', 'steel'], ['body-press', 'fighting'], ['steel-beam', 'steel'], ['tera-blast', 'normal'], ['ice-spinner', 'ice'], ['pounce', 'bug'], ['hard-press', 'steel']]",75,90,140,60,60,40
55,6,206,dunsparce,normal,,"[['bind', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['bite', 'dark'], ['flamethrower', 'fire'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['hyper-beam', 'normal'], ['counter', 'fighting'], ['strength', 'normal'], ['solar-beam', 'grass'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['agility', 'psychic'], ['rage', 'normal'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['bide', 'normal'], ['fire-blast', 'fire'], ['amnesia', 'psychic'], ['glare', 'normal'], ['dream-eater', 'psychic'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['flail', 'normal'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['mud-slap', 'ground'], ['zap-cannon', 'electric'], ['sandstorm', 'rock'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['baton-pass', 'normal'], ['pursuit', 'dark'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['ancient-power', 'rock'], ['shadow-ball', 'ghost'], ['rock-smash', 'fighting'], ['uproar', 'normal'], ['facade', 'normal'], ['helping-hand', 'normal'], ['magic-coat', 'psychic'], ['yawn', 'normal'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['astonish', 'ghost'], ['rock-tomb', 'rock'], ['mud-shot', 'ground'], ['poison-tail', 'poison'], ['calm-mind', 'psychic'], ['shock-wave', 'electric'], ['water-pulse', 'water'], ['roost', 'flying'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['trump-card', 'normal'], ['last-resort', 'normal'], ['poison-jab', 'poison'], ['aqua-tail', 'water'], ['air-slash', 'flying'], ['dragon-rush', 'dragon'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['zen-headbutt', 'psychic'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['charge-beam', 'electric'], ['coil', 'poison'], ['round', 'normal'], ['stored-power', 'psychic'], ['hex', 'ghost'], ['incinerate', 'fire'], ['retaliate', 'normal'], ['bulldoze', 'ground'], ['wild-charge', 'electric'], ['drill-run', 'ground'], ['confide', 'normal'], ['lunge', 'bug'], ['smart-strike', 'steel'], ['stomping-tantrum', 'ground'], ['breaking-swipe', 'dragon'], ['scale-shot', 'dragon'], ['terrain-pulse', 'normal'], ['skitter-smack', 'bug'], ['dual-wingbeat', 'flying'], ['tera-blast', 'normal'], ['ice-spinner', 'ice'], ['pounce', 'bug'], ['chilling-water', 'water'], ['hyper-drill', 'normal']]",100,70,70,65,65,45
56,7,207,gligar,ground,flying,"[['guillotine', 'normal'], ['razor-wind', 'normal'], ['swords-dance', 'normal'], ['cut', 'normal'], ['wing-attack', 'flying'], ['sand-attack', 'ground'], ['headbutt', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['poison-sting', 'poison'], ['counter', 'fighting'], ['strength', 'normal'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['agility', 'psychic'], ['quick-attack', 'normal'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['swift', 'normal'], ['dream-eater', 'psychic'], ['crabhammer', 'water'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['slash', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['feint-attack', 'dark'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['spikes', 'ground'], ['detect', 'fighting'], ['sandstorm', 'rock'], ['endure', 'normal'], ['false-swipe', 'normal'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['steel-wing', 'steel'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['baton-pass', 'normal'], ['iron-tail', 'steel'], ['metal-claw', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['crunch', 'dark'], ['rock-smash', 'fighting'], ['torment', 'dark'], ['facade', 'normal'], ['taunt', 'dark'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['secret-power', 'normal'], ['rock-tomb', 'rock'], ['sky-uppercut', 'fighting'], ['sand-tomb', 'ground'], ['aerial-ace', 'flying'], ['mud-shot', 'ground'], ['poison-tail', 'poison'], ['roost', 'flying'], ['natural-gift', 'normal'], ['feint', 'normal'], ['tailwind', 'flying'], ['u-turn', 'bug'], ['payback', 'dark'], ['fling', 'dark'], ['power-trick', 'psychic'], ['toxic-spikes', 'poison'], ['rock-polish', 'rock'], ['poison-jab', 'poison'], ['dark-pulse', 'dark'], ['night-slash', 'dark'], ['aqua-tail', 'water'], ['x-scissor', 'bug'], ['earth-power', 'ground'], ['thunder-fang', 'electric'], ['ice-fang', 'ice'], ['fire-fang', 'fire'], ['mud-bomb', 'ground'], ['rock-climb', 'normal'], ['defog', 'flying'], ['cross-poison', 'poison'], ['gunk-shot', 'poison'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['bug-bite', 'bug'], ['hone-claws', 'dark'], ['venoshock', 'poison'], ['round', 'normal'], ['acrobatics', 'flying'], ['struggle-bug', 'bug'], ['bulldoze', 'ground'], ['confide', 'normal'], ['high-horsepower', 'ground'], ['throat-chop', 'dark'], ['lunge', 'bug'], ['psychic-fangs', 'psychic'], ['breaking-swipe', 'dragon'], ['scale-shot', 'dragon'], ['skitter-smack', 'bug'], ['dual-wingbeat', 'flying'], ['tera-blast', 'normal']]",65,75,105,35,65,85
57,8,208,steelix,steel,ground,"[['cut', 'normal'], ['bind', 'normal'], ['slam', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['roar', 'normal'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['rock-throw', 'rock'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['rage', 'normal'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['defense-curl', 'normal'], ['self-destruct', 'normal'], ['explosion', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['mud-slap', 'ground'], ['sandstorm', 'rock'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dragon-breath', 'dragon'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['sunny-day', 'fire'], ['crunch', 'dark'], ['psych-up', 'normal'], ['ancient-power', 'rock'], ['rock-smash', 'fighting'], ['torment', 'dark'], ['facade', 'normal'], ['nature-power', 'normal'], ['taunt', 'dark'], ['secret-power', 'normal'], ['mud-sport', 'ground'], ['rock-tomb', 'rock'], ['sand-tomb', 'ground'], ['iron-defense', 'steel'], ['block', 'normal'], ['dragon-dance', 'dragon'], ['rock-blast', 'rock'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['payback', 'dark'], ['magnet-rise', 'electric'], ['rock-polish', 'rock'], ['dark-pulse', 'dark'], ['aqua-tail', 'water'], ['dragon-pulse', 'dragon'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['thunder-fang', 'electric'], ['ice-fang', 'ice'], ['fire-fang', 'fire'], ['flash-cannon', 'steel'], ['rock-climb', 'normal'], ['iron-head', 'steel'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['autotomize', 'steel'], ['smack-down', 'rock'], ['heavy-slam', 'steel'], ['round', 'normal'], ['bulldoze', 'ground'], ['dragon-tail', 'dragon'], ['drill-run', 'ground'], ['confide', 'normal'], ['high-horsepower', 'ground'], ['brutal-swing', 'dark'], ['psychic-fangs', 'psychic'], ['stomping-tantrum', 'ground'], ['body-press', 'fighting'], ['breaking-swipe', 'dragon'], ['steel-beam', 'steel'], ['steel-roller', 'steel'], ['meteor-beam', 'rock'], ['scorching-sands', 'ground']]",75,85,200,55,65,30
58,9,209,snubbull,fairy,,"[['mega-punch', 'normal'], ['fire-punch', 'fire'], ['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['tail-whip', 'normal'], ['leer', 'normal'], ['bite', 'dark'], ['growl', 'normal'], ['roar', 'normal'], ['flamethrower', 'fire'], ['low-kick', 'fighting'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['strength', 'normal'], ['solar-beam', 'grass'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['rage', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['reflect', 'psychic'], ['metronome', 'normal'], ['lick', 'ghost'], ['fire-blast', 'fire'], ['rest', 'psychic'], ['super-fang', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['reversal', 'fighting'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['feint-attack', 'dark'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['zap-cannon', 'electric'], ['detect', 'fighting'], ['endure', 'normal'], ['charm', 'fairy'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['heal-bell', 'normal'], ['return', 'normal'], ['present', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['encore', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['crunch', 'dark'], ['shadow-ball', 'ghost'], ['rock-smash', 'fighting'], ['uproar', 'normal'], ['torment', 'dark'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['smelling-salts', 'normal'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['superpower', 'fighting'], ['brick-break', 'fighting'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['fake-tears', 'dark'], ['overheat', 'fire'], ['bulk-up', 'fighting'], ['covet', 'normal'], ['shock-wave', 'electric'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['close-combat', 'fighting'], ['payback', 'dark'], ['fling', 'dark'], ['last-resort', 'normal'], ['thunder-fang', 'electric'], ['ice-fang', 'ice'], ['fire-fang', 'fire'], ['captivate', 'normal'], ['round', 'normal'], ['incinerate', 'fire'], ['retaliate', 'normal'], ['bulldoze', 'ground'], ['work-up', 'normal'], ['wild-charge', 'electric'], ['snarl', 'dark'], ['play-rough', 'fairy'], ['confide', 'normal'], ['dazzling-gleam', 'fairy'], ['power-up-punch', 'fighting'], ['psychic-fangs', 'psychic'], ['stomping-tantrum', 'ground'], ['lash-out', 'dark'], ['tera-blast', 'normal'], ['trailblaze', 'grass'], ['temper-flare', 'fire']]",60,80,50,40,40,30
59,10,210,granbull,fairy,,"[['mega-punch', 'normal'], ['fire-punch', 'fire'], ['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['tail-whip', 'normal'], ['bite', 'dark'], ['growl', 'normal'], ['roar', 'normal'], ['flamethrower', 'fire'], ['hyper-beam', 'normal'], ['low-kick', 'fighting'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['strength', 'normal'], ['solar-beam', 'grass'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['rage', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['reflect', 'psychic'], ['metronome', 'normal'], ['lick', 'ghost'], ['fire-blast', 'fire'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['super-fang', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['reversal', 'fighting'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['zap-cannon', 'electric'], ['detect', 'fighting'], ['outrage', 'dragon'], ['endure', 'normal'], ['charm', 'fairy'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['heal-bell', 'normal'], ['return', 'normal'], ['present', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['encore', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['crunch', 'dark'], ['shadow-ball', 'ghost'], ['rock-smash', 'fighting'], ['uproar', 'normal'], ['torment', 'dark'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['superpower', 'fighting'], ['brick-break', 'fighting'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['fake-tears', 'dark'], ['overheat', 'fire'], ['rock-tomb', 'rock'], ['bulk-up', 'fighting'], ['covet', 'normal'], ['shock-wave', 'electric'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['close-combat', 'fighting'], ['payback', 'dark'], ['fling', 'dark'], ['last-resort', 'normal'], ['focus-blast', 'fighting'], ['giga-impact', 'normal'], ['thunder-fang', 'electric'], ['ice-fang', 'ice'], ['fire-fang', 'fire'], ['rock-climb', 'normal'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['low-sweep', 'fighting'], ['round', 'normal'], ['incinerate', 'fire'], ['retaliate', 'normal'], ['bulldoze', 'ground'], ['work-up', 'normal'], ['wild-charge', 'electric'], ['snarl', 'dark'], ['play-rough', 'fairy'], ['confide', 'normal'], ['dazzling-gleam', 'fairy'], ['power-up-punch', 'fighting'], ['psychic-fangs', 'psychic'], ['stomping-tantrum', 'ground'], ['lash-out', 'dark'], ['tera-blast', 'normal'], ['trailblaze', 'grass'], ['temper-flare', 'fire']]",90,120,75,60,60,45
